x,y,cell_size,xinit_r,yinit_r,n_row,n_column,category
686510.961,9062038.299,10,675335.2173,9072861.952,1082,1118,8
686520.9616,9062038.299,10,675335.2173,9072861.952,1082,1119,8
686530.9623,9062038.299,10,675335.2173,9072861.952,1082,1120,8
686540.963,9062038.299,10,675335.2173,9072861.952,1082,1121,8
686550.9636,9062038.299,10,675335.2173,9072861.952,1082,1122,8
686560.9643,9062038.299,10,675335.2173,9072861.952,1082,1123,8
686570.965,9062038.299,10,675335.2173,9072861.952,1082,1124,8
686580.9656,9062038.299,10,675335.2173,9072861.952,1082,1125,8
686590.9663,9062038.299,10,675335.2173,9072861.952,1082,1126,8
686600.9669,9062038.299,10,675335.2173,9072861.952,1082,1127,8
686610.9676,9062038.299,10,675335.2173,9072861.952,1082,1128,8
686620.9683,9062038.299,10,675335.2173,9072861.952,1082,1129,8
685990.9264,9062028.3,10,675335.2173,9072861.952,1083,1066,8
686000.927,9062028.3,10,675335.2173,9072861.952,1083,1067,8
686010.9277,9062028.3,10,675335.2173,9072861.952,1083,1068,8
686020.9284,9062028.3,10,675335.2173,9072861.952,1083,1069,8
686030.929,9062028.3,10,675335.2173,9072861.952,1083,1070,8
686040.9297,9062028.3,10,675335.2173,9072861.952,1083,1071,8
686050.9303,9062028.3,10,675335.2173,9072861.952,1083,1072,8
686060.931,9062028.3,10,675335.2173,9072861.952,1083,1073,8
686070.9317,9062028.3,10,675335.2173,9072861.952,1083,1074,8
686080.9323,9062028.3,10,675335.2173,9072861.952,1083,1075,8
686090.933,9062028.3,10,675335.2173,9072861.952,1083,1076,8
686100.9337,9062028.3,10,675335.2173,9072861.952,1083,1077,8
686110.9343,9062028.3,10,675335.2173,9072861.952,1083,1078,8
686120.935,9062028.3,10,675335.2173,9072861.952,1083,1079,8
686130.9357,9062028.3,10,675335.2173,9072861.952,1083,1080,8
686140.9363,9062028.3,10,675335.2173,9072861.952,1083,1081,8
686150.937,9062028.3,10,675335.2173,9072861.952,1083,1082,8
686160.9377,9062028.3,10,675335.2173,9072861.952,1083,1083,8
686170.9383,9062028.3,10,675335.2173,9072861.952,1083,1084,8
686180.939,9062028.3,10,675335.2173,9072861.952,1083,1085,8
686190.9397,9062028.3,10,675335.2173,9072861.952,1083,1086,8
686200.9403,9062028.3,10,675335.2173,9072861.952,1083,1087,8
686210.941,9062028.3,10,675335.2173,9072861.952,1083,1088,8
686220.9417,9062028.3,10,675335.2173,9072861.952,1083,1089,8
686230.9423,9062028.3,10,675335.2173,9072861.952,1083,1090,8
686240.943,9062028.3,10,675335.2173,9072861.952,1083,1091,8
686250.9437,9062028.3,10,675335.2173,9072861.952,1083,1092,8
686260.9443,9062028.3,10,675335.2173,9072861.952,1083,1093,8
686270.945,9062028.3,10,675335.2173,9072861.952,1083,1094,8
686280.9457,9062028.3,10,675335.2173,9072861.952,1083,1095,8
686290.9463,9062028.3,10,675335.2173,9072861.952,1083,1096,8
686300.947,9062028.3,10,675335.2173,9072861.952,1083,1097,8
686310.9477,9062028.3,10,675335.2173,9072861.952,1083,1098,8
686320.9483,9062028.3,10,675335.2173,9072861.952,1083,1099,8
686330.949,9062028.3,10,675335.2173,9072861.952,1083,1100,8
686340.9496,9062028.3,10,675335.2173,9072861.952,1083,1101,8
686350.9503,9062028.3,10,675335.2173,9072861.952,1083,1102,8
686360.951,9062028.3,10,675335.2173,9072861.952,1083,1103,8
686370.9516,9062028.3,10,675335.2173,9072861.952,1083,1104,8
686380.9523,9062028.3,10,675335.2173,9072861.952,1083,1105,8
686390.953,9062028.3,10,675335.2173,9072861.952,1083,1106,8
686400.9536,9062028.3,10,675335.2173,9072861.952,1083,1107,8
686410.9543,9062028.3,10,675335.2173,9072861.952,1083,1108,8
686420.955,9062028.3,10,675335.2173,9072861.952,1083,1109,8
686430.9556,9062028.3,10,675335.2173,9072861.952,1083,1110,8
686440.9563,9062028.3,10,675335.2173,9072861.952,1083,1111,8
686450.957,9062028.3,10,675335.2173,9072861.952,1083,1112,8
686460.9576,9062028.3,10,675335.2173,9072861.952,1083,1113,8
686470.9583,9062028.3,10,675335.2173,9072861.952,1083,1114,8
686480.959,9062028.3,10,675335.2173,9072861.952,1083,1115,8
686490.9596,9062028.3,10,675335.2173,9072861.952,1083,1116,8
686500.9603,9062028.3,10,675335.2173,9072861.952,1083,1117,8
686510.961,9062028.3,10,675335.2173,9072861.952,1083,1118,8
686520.9616,9062028.3,10,675335.2173,9072861.952,1083,1119,8
686530.9623,9062028.3,10,675335.2173,9072861.952,1083,1120,8
686540.963,9062028.3,10,675335.2173,9072861.952,1083,1121,8
686550.9636,9062028.3,10,675335.2173,9072861.952,1083,1122,8
686560.9643,9062028.3,10,675335.2173,9072861.952,1083,1123,8
686570.965,9062028.3,10,675335.2173,9072861.952,1083,1124,8
686580.9656,9062028.3,10,675335.2173,9072861.952,1083,1125,8
686590.9663,9062028.3,10,675335.2173,9072861.952,1083,1126,8
686600.9669,9062028.3,10,675335.2173,9072861.952,1083,1127,8
686610.9676,9062028.3,10,675335.2173,9072861.952,1083,1128,8
686620.9683,9062028.3,10,675335.2173,9072861.952,1083,1129,8
685990.9264,9062018.301,10,675335.2173,9072861.952,1084,1066,8
686000.927,9062018.301,10,675335.2173,9072861.952,1084,1067,8
686010.9277,9062018.301,10,675335.2173,9072861.952,1084,1068,8
686020.9284,9062018.301,10,675335.2173,9072861.952,1084,1069,8
686030.929,9062018.301,10,675335.2173,9072861.952,1084,1070,8
686040.9297,9062018.301,10,675335.2173,9072861.952,1084,1071,8
686050.9303,9062018.301,10,675335.2173,9072861.952,1084,1072,8
686060.931,9062018.301,10,675335.2173,9072861.952,1084,1073,8
686070.9317,9062018.301,10,675335.2173,9072861.952,1084,1074,8
686080.9323,9062018.301,10,675335.2173,9072861.952,1084,1075,8
686090.933,9062018.301,10,675335.2173,9072861.952,1084,1076,8
686100.9337,9062018.301,10,675335.2173,9072861.952,1084,1077,8
686110.9343,9062018.301,10,675335.2173,9072861.952,1084,1078,8
686120.935,9062018.301,10,675335.2173,9072861.952,1084,1079,8
686130.9357,9062018.301,10,675335.2173,9072861.952,1084,1080,8
686140.9363,9062018.301,10,675335.2173,9072861.952,1084,1081,8
686150.937,9062018.301,10,675335.2173,9072861.952,1084,1082,8
686160.9377,9062018.301,10,675335.2173,9072861.952,1084,1083,8
686170.9383,9062018.301,10,675335.2173,9072861.952,1084,1084,8
686180.939,9062018.301,10,675335.2173,9072861.952,1084,1085,8
686190.9397,9062018.301,10,675335.2173,9072861.952,1084,1086,8
686200.9403,9062018.301,10,675335.2173,9072861.952,1084,1087,8
686210.941,9062018.301,10,675335.2173,9072861.952,1084,1088,8
686220.9417,9062018.301,10,675335.2173,9072861.952,1084,1089,8
686230.9423,9062018.301,10,675335.2173,9072861.952,1084,1090,8
686240.943,9062018.301,10,675335.2173,9072861.952,1084,1091,8
686250.9437,9062018.301,10,675335.2173,9072861.952,1084,1092,8
686260.9443,9062018.301,10,675335.2173,9072861.952,1084,1093,8
686270.945,9062018.301,10,675335.2173,9072861.952,1084,1094,8
686280.9457,9062018.301,10,675335.2173,9072861.952,1084,1095,8
686290.9463,9062018.301,10,675335.2173,9072861.952,1084,1096,8
686300.947,9062018.301,10,675335.2173,9072861.952,1084,1097,8
686310.9477,9062018.301,10,675335.2173,9072861.952,1084,1098,8
686320.9483,9062018.301,10,675335.2173,9072861.952,1084,1099,8
686330.949,9062018.301,10,675335.2173,9072861.952,1084,1100,8
686340.9496,9062018.301,10,675335.2173,9072861.952,1084,1101,8
686350.9503,9062018.301,10,675335.2173,9072861.952,1084,1102,8
686360.951,9062018.301,10,675335.2173,9072861.952,1084,1103,8
686370.9516,9062018.301,10,675335.2173,9072861.952,1084,1104,8
686380.9523,9062018.301,10,675335.2173,9072861.952,1084,1105,8
686390.953,9062018.301,10,675335.2173,9072861.952,1084,1106,8
686400.9536,9062018.301,10,675335.2173,9072861.952,1084,1107,8
686410.9543,9062018.301,10,675335.2173,9072861.952,1084,1108,8
686420.955,9062018.301,10,675335.2173,9072861.952,1084,1109,8
686430.9556,9062018.301,10,675335.2173,9072861.952,1084,1110,8
686440.9563,9062018.301,10,675335.2173,9072861.952,1084,1111,8
686450.957,9062018.301,10,675335.2173,9072861.952,1084,1112,8
686460.9576,9062018.301,10,675335.2173,9072861.952,1084,1113,8
686470.9583,9062018.301,10,675335.2173,9072861.952,1084,1114,8
686480.959,9062018.301,10,675335.2173,9072861.952,1084,1115,8
686490.9596,9062018.301,10,675335.2173,9072861.952,1084,1116,8
686500.9603,9062018.301,10,675335.2173,9072861.952,1084,1117,8
686510.961,9062018.301,10,675335.2173,9072861.952,1084,1118,8
686520.9616,9062018.301,10,675335.2173,9072861.952,1084,1119,8
686530.9623,9062018.301,10,675335.2173,9072861.952,1084,1120,8
686540.963,9062018.301,10,675335.2173,9072861.952,1084,1121,8
686550.9636,9062018.301,10,675335.2173,9072861.952,1084,1122,8
686560.9643,9062018.301,10,675335.2173,9072861.952,1084,1123,8
686570.965,9062018.301,10,675335.2173,9072861.952,1084,1124,8
686580.9656,9062018.301,10,675335.2173,9072861.952,1084,1125,8
686590.9663,9062018.301,10,675335.2173,9072861.952,1084,1126,8
686600.9669,9062018.301,10,675335.2173,9072861.952,1084,1127,8
686610.9676,9062018.301,10,675335.2173,9072861.952,1084,1128,8
686620.9683,9062018.301,10,675335.2173,9072861.952,1084,1129,8
685990.9264,9062008.302,10,675335.2173,9072861.952,1085,1066,8
686000.927,9062008.302,10,675335.2173,9072861.952,1085,1067,8
686010.9277,9062008.302,10,675335.2173,9072861.952,1085,1068,8
686020.9284,9062008.302,10,675335.2173,9072861.952,1085,1069,8
686030.929,9062008.302,10,675335.2173,9072861.952,1085,1070,8
686040.9297,9062008.302,10,675335.2173,9072861.952,1085,1071,8
686050.9303,9062008.302,10,675335.2173,9072861.952,1085,1072,8
686060.931,9062008.302,10,675335.2173,9072861.952,1085,1073,8
686070.9317,9062008.302,10,675335.2173,9072861.952,1085,1074,8
686080.9323,9062008.302,10,675335.2173,9072861.952,1085,1075,8
686090.933,9062008.302,10,675335.2173,9072861.952,1085,1076,8
686100.9337,9062008.302,10,675335.2173,9072861.952,1085,1077,8
686110.9343,9062008.302,10,675335.2173,9072861.952,1085,1078,8
686120.935,9062008.302,10,675335.2173,9072861.952,1085,1079,8
686130.9357,9062008.302,10,675335.2173,9072861.952,1085,1080,8
686140.9363,9062008.302,10,675335.2173,9072861.952,1085,1081,8
686150.937,9062008.302,10,675335.2173,9072861.952,1085,1082,8
686160.9377,9062008.302,10,675335.2173,9072861.952,1085,1083,8
686170.9383,9062008.302,10,675335.2173,9072861.952,1085,1084,8
686180.939,9062008.302,10,675335.2173,9072861.952,1085,1085,8
686190.9397,9062008.302,10,675335.2173,9072861.952,1085,1086,8
686200.9403,9062008.302,10,675335.2173,9072861.952,1085,1087,8
686210.941,9062008.302,10,675335.2173,9072861.952,1085,1088,8
686220.9417,9062008.302,10,675335.2173,9072861.952,1085,1089,8
686230.9423,9062008.302,10,675335.2173,9072861.952,1085,1090,8
686240.943,9062008.302,10,675335.2173,9072861.952,1085,1091,8
686250.9437,9062008.302,10,675335.2173,9072861.952,1085,1092,8
686260.9443,9062008.302,10,675335.2173,9072861.952,1085,1093,8
686270.945,9062008.302,10,675335.2173,9072861.952,1085,1094,8
686280.9457,9062008.302,10,675335.2173,9072861.952,1085,1095,8
686290.9463,9062008.302,10,675335.2173,9072861.952,1085,1096,8
686300.947,9062008.302,10,675335.2173,9072861.952,1085,1097,8
686310.9477,9062008.302,10,675335.2173,9072861.952,1085,1098,8
686320.9483,9062008.302,10,675335.2173,9072861.952,1085,1099,8
686330.949,9062008.302,10,675335.2173,9072861.952,1085,1100,8
686340.9496,9062008.302,10,675335.2173,9072861.952,1085,1101,8
686350.9503,9062008.302,10,675335.2173,9072861.952,1085,1102,8
686360.951,9062008.302,10,675335.2173,9072861.952,1085,1103,8
686370.9516,9062008.302,10,675335.2173,9072861.952,1085,1104,8
686380.9523,9062008.302,10,675335.2173,9072861.952,1085,1105,8
686390.953,9062008.302,10,675335.2173,9072861.952,1085,1106,8
686400.9536,9062008.302,10,675335.2173,9072861.952,1085,1107,8
686410.9543,9062008.302,10,675335.2173,9072861.952,1085,1108,8
686420.955,9062008.302,10,675335.2173,9072861.952,1085,1109,8
686430.9556,9062008.302,10,675335.2173,9072861.952,1085,1110,8
686440.9563,9062008.302,10,675335.2173,9072861.952,1085,1111,8
686450.957,9062008.302,10,675335.2173,9072861.952,1085,1112,8
686460.9576,9062008.302,10,675335.2173,9072861.952,1085,1113,8
686470.9583,9062008.302,10,675335.2173,9072861.952,1085,1114,8
686480.959,9062008.302,10,675335.2173,9072861.952,1085,1115,8
686490.9596,9062008.302,10,675335.2173,9072861.952,1085,1116,8
686500.9603,9062008.302,10,675335.2173,9072861.952,1085,1117,8
686510.961,9062008.302,10,675335.2173,9072861.952,1085,1118,8
686520.9616,9062008.302,10,675335.2173,9072861.952,1085,1119,8
686530.9623,9062008.302,10,675335.2173,9072861.952,1085,1120,8
686540.963,9062008.302,10,675335.2173,9072861.952,1085,1121,8
686550.9636,9062008.302,10,675335.2173,9072861.952,1085,1122,8
686560.9643,9062008.302,10,675335.2173,9072861.952,1085,1123,8
686570.965,9062008.302,10,675335.2173,9072861.952,1085,1124,8
686580.9656,9062008.302,10,675335.2173,9072861.952,1085,1125,8
686590.9663,9062008.302,10,675335.2173,9072861.952,1085,1126,8
686600.9669,9062008.302,10,675335.2173,9072861.952,1085,1127,8
686610.9676,9062008.302,10,675335.2173,9072861.952,1085,1128,8
686620.9683,9062008.302,10,675335.2173,9072861.952,1085,1129,8
685990.9264,9061998.304,10,675335.2173,9072861.952,1086,1066,8
686000.927,9061998.304,10,675335.2173,9072861.952,1086,1067,8
686010.9277,9061998.304,10,675335.2173,9072861.952,1086,1068,8
686020.9284,9061998.304,10,675335.2173,9072861.952,1086,1069,8
686030.929,9061998.304,10,675335.2173,9072861.952,1086,1070,8
686040.9297,9061998.304,10,675335.2173,9072861.952,1086,1071,8
686050.9303,9061998.304,10,675335.2173,9072861.952,1086,1072,8
686060.931,9061998.304,10,675335.2173,9072861.952,1086,1073,8
686070.9317,9061998.304,10,675335.2173,9072861.952,1086,1074,8
686080.9323,9061998.304,10,675335.2173,9072861.952,1086,1075,8
686090.933,9061998.304,10,675335.2173,9072861.952,1086,1076,8
686100.9337,9061998.304,10,675335.2173,9072861.952,1086,1077,8
686110.9343,9061998.304,10,675335.2173,9072861.952,1086,1078,8
686120.935,9061998.304,10,675335.2173,9072861.952,1086,1079,8
686130.9357,9061998.304,10,675335.2173,9072861.952,1086,1080,8
686140.9363,9061998.304,10,675335.2173,9072861.952,1086,1081,8
686150.937,9061998.304,10,675335.2173,9072861.952,1086,1082,8
686160.9377,9061998.304,10,675335.2173,9072861.952,1086,1083,8
686170.9383,9061998.304,10,675335.2173,9072861.952,1086,1084,8
686180.939,9061998.304,10,675335.2173,9072861.952,1086,1085,8
686190.9397,9061998.304,10,675335.2173,9072861.952,1086,1086,8
686200.9403,9061998.304,10,675335.2173,9072861.952,1086,1087,8
686210.941,9061998.304,10,675335.2173,9072861.952,1086,1088,8
686220.9417,9061998.304,10,675335.2173,9072861.952,1086,1089,8
686230.9423,9061998.304,10,675335.2173,9072861.952,1086,1090,8
686240.943,9061998.304,10,675335.2173,9072861.952,1086,1091,8
686250.9437,9061998.304,10,675335.2173,9072861.952,1086,1092,8
686260.9443,9061998.304,10,675335.2173,9072861.952,1086,1093,8
686270.945,9061998.304,10,675335.2173,9072861.952,1086,1094,8
686280.9457,9061998.304,10,675335.2173,9072861.952,1086,1095,8
686290.9463,9061998.304,10,675335.2173,9072861.952,1086,1096,8
686300.947,9061998.304,10,675335.2173,9072861.952,1086,1097,8
686310.9477,9061998.304,10,675335.2173,9072861.952,1086,1098,8
686320.9483,9061998.304,10,675335.2173,9072861.952,1086,1099,8
686330.949,9061998.304,10,675335.2173,9072861.952,1086,1100,8
686340.9496,9061998.304,10,675335.2173,9072861.952,1086,1101,8
686350.9503,9061998.304,10,675335.2173,9072861.952,1086,1102,8
686360.951,9061998.304,10,675335.2173,9072861.952,1086,1103,8
686370.9516,9061998.304,10,675335.2173,9072861.952,1086,1104,8
686380.9523,9061998.304,10,675335.2173,9072861.952,1086,1105,8
686390.953,9061998.304,10,675335.2173,9072861.952,1086,1106,8
686400.9536,9061998.304,10,675335.2173,9072861.952,1086,1107,8
686410.9543,9061998.304,10,675335.2173,9072861.952,1086,1108,8
686420.955,9061998.304,10,675335.2173,9072861.952,1086,1109,8
686430.9556,9061998.304,10,675335.2173,9072861.952,1086,1110,8
686440.9563,9061998.304,10,675335.2173,9072861.952,1086,1111,8
686450.957,9061998.304,10,675335.2173,9072861.952,1086,1112,8
686460.9576,9061998.304,10,675335.2173,9072861.952,1086,1113,8
686470.9583,9061998.304,10,675335.2173,9072861.952,1086,1114,8
686480.959,9061998.304,10,675335.2173,9072861.952,1086,1115,8
686490.9596,9061998.304,10,675335.2173,9072861.952,1086,1116,8
686500.9603,9061998.304,10,675335.2173,9072861.952,1086,1117,8
686510.961,9061998.304,10,675335.2173,9072861.952,1086,1118,8
686520.9616,9061998.304,10,675335.2173,9072861.952,1086,1119,8
686530.9623,9061998.304,10,675335.2173,9072861.952,1086,1120,8
686540.963,9061998.304,10,675335.2173,9072861.952,1086,1121,8
686550.9636,9061998.304,10,675335.2173,9072861.952,1086,1122,8
686560.9643,9061998.304,10,675335.2173,9072861.952,1086,1123,8
686570.965,9061998.304,10,675335.2173,9072861.952,1086,1124,8
686580.9656,9061998.304,10,675335.2173,9072861.952,1086,1125,8
686590.9663,9061998.304,10,675335.2173,9072861.952,1086,1126,8
686600.9669,9061998.304,10,675335.2173,9072861.952,1086,1127,8
686610.9676,9061998.304,10,675335.2173,9072861.952,1086,1128,8
686620.9683,9061998.304,10,675335.2173,9072861.952,1086,1129,8
685990.9264,9061988.305,10,675335.2173,9072861.952,1087,1066,8
686000.927,9061988.305,10,675335.2173,9072861.952,1087,1067,8
686010.9277,9061988.305,10,675335.2173,9072861.952,1087,1068,8
686020.9284,9061988.305,10,675335.2173,9072861.952,1087,1069,8
686030.929,9061988.305,10,675335.2173,9072861.952,1087,1070,8
686040.9297,9061988.305,10,675335.2173,9072861.952,1087,1071,8
686050.9303,9061988.305,10,675335.2173,9072861.952,1087,1072,8
686060.931,9061988.305,10,675335.2173,9072861.952,1087,1073,8
686070.9317,9061988.305,10,675335.2173,9072861.952,1087,1074,8
686080.9323,9061988.305,10,675335.2173,9072861.952,1087,1075,8
686090.933,9061988.305,10,675335.2173,9072861.952,1087,1076,8
686100.9337,9061988.305,10,675335.2173,9072861.952,1087,1077,8
686110.9343,9061988.305,10,675335.2173,9072861.952,1087,1078,8
686120.935,9061988.305,10,675335.2173,9072861.952,1087,1079,8
686130.9357,9061988.305,10,675335.2173,9072861.952,1087,1080,8
686140.9363,9061988.305,10,675335.2173,9072861.952,1087,1081,8
686150.937,9061988.305,10,675335.2173,9072861.952,1087,1082,8
686160.9377,9061988.305,10,675335.2173,9072861.952,1087,1083,8
686170.9383,9061988.305,10,675335.2173,9072861.952,1087,1084,8
686180.939,9061988.305,10,675335.2173,9072861.952,1087,1085,8
686190.9397,9061988.305,10,675335.2173,9072861.952,1087,1086,8
686200.9403,9061988.305,10,675335.2173,9072861.952,1087,1087,8
686210.941,9061988.305,10,675335.2173,9072861.952,1087,1088,8
686220.9417,9061988.305,10,675335.2173,9072861.952,1087,1089,8
686230.9423,9061988.305,10,675335.2173,9072861.952,1087,1090,8
686240.943,9061988.305,10,675335.2173,9072861.952,1087,1091,8
686250.9437,9061988.305,10,675335.2173,9072861.952,1087,1092,8
686260.9443,9061988.305,10,675335.2173,9072861.952,1087,1093,8
686270.945,9061988.305,10,675335.2173,9072861.952,1087,1094,8
686280.9457,9061988.305,10,675335.2173,9072861.952,1087,1095,8
686290.9463,9061988.305,10,675335.2173,9072861.952,1087,1096,8
686300.947,9061988.305,10,675335.2173,9072861.952,1087,1097,8
686310.9477,9061988.305,10,675335.2173,9072861.952,1087,1098,8
686320.9483,9061988.305,10,675335.2173,9072861.952,1087,1099,8
686330.949,9061988.305,10,675335.2173,9072861.952,1087,1100,8
686340.9496,9061988.305,10,675335.2173,9072861.952,1087,1101,8
686350.9503,9061988.305,10,675335.2173,9072861.952,1087,1102,8
686360.951,9061988.305,10,675335.2173,9072861.952,1087,1103,8
686370.9516,9061988.305,10,675335.2173,9072861.952,1087,1104,8
686380.9523,9061988.305,10,675335.2173,9072861.952,1087,1105,8
686390.953,9061988.305,10,675335.2173,9072861.952,1087,1106,8
686400.9536,9061988.305,10,675335.2173,9072861.952,1087,1107,8
686410.9543,9061988.305,10,675335.2173,9072861.952,1087,1108,8
686420.955,9061988.305,10,675335.2173,9072861.952,1087,1109,8
686430.9556,9061988.305,10,675335.2173,9072861.952,1087,1110,8
686440.9563,9061988.305,10,675335.2173,9072861.952,1087,1111,8
686450.957,9061988.305,10,675335.2173,9072861.952,1087,1112,8
686460.9576,9061988.305,10,675335.2173,9072861.952,1087,1113,8
686470.9583,9061988.305,10,675335.2173,9072861.952,1087,1114,8
686480.959,9061988.305,10,675335.2173,9072861.952,1087,1115,8
686490.9596,9061988.305,10,675335.2173,9072861.952,1087,1116,8
686500.9603,9061988.305,10,675335.2173,9072861.952,1087,1117,8
686510.961,9061988.305,10,675335.2173,9072861.952,1087,1118,8
686520.9616,9061988.305,10,675335.2173,9072861.952,1087,1119,8
686530.9623,9061988.305,10,675335.2173,9072861.952,1087,1120,8
686540.963,9061988.305,10,675335.2173,9072861.952,1087,1121,8
686550.9636,9061988.305,10,675335.2173,9072861.952,1087,1122,8
686560.9643,9061988.305,10,675335.2173,9072861.952,1087,1123,8
686570.965,9061988.305,10,675335.2173,9072861.952,1087,1124,8
686580.9656,9061988.305,10,675335.2173,9072861.952,1087,1125,8
686590.9663,9061988.305,10,675335.2173,9072861.952,1087,1126,8
686600.9669,9061988.305,10,675335.2173,9072861.952,1087,1127,8
686610.9676,9061988.305,10,675335.2173,9072861.952,1087,1128,8
686620.9683,9061988.305,10,675335.2173,9072861.952,1087,1129,8
685990.9264,9061978.306,10,675335.2173,9072861.952,1088,1066,8
686000.927,9061978.306,10,675335.2173,9072861.952,1088,1067,8
686010.9277,9061978.306,10,675335.2173,9072861.952,1088,1068,8
686020.9284,9061978.306,10,675335.2173,9072861.952,1088,1069,8
686030.929,9061978.306,10,675335.2173,9072861.952,1088,1070,8
686040.9297,9061978.306,10,675335.2173,9072861.952,1088,1071,8
686050.9303,9061978.306,10,675335.2173,9072861.952,1088,1072,8
686060.931,9061978.306,10,675335.2173,9072861.952,1088,1073,8
686070.9317,9061978.306,10,675335.2173,9072861.952,1088,1074,8
686080.9323,9061978.306,10,675335.2173,9072861.952,1088,1075,8
686090.933,9061978.306,10,675335.2173,9072861.952,1088,1076,8
686100.9337,9061978.306,10,675335.2173,9072861.952,1088,1077,8
686110.9343,9061978.306,10,675335.2173,9072861.952,1088,1078,8
686120.935,9061978.306,10,675335.2173,9072861.952,1088,1079,8
686130.9357,9061978.306,10,675335.2173,9072861.952,1088,1080,8
686140.9363,9061978.306,10,675335.2173,9072861.952,1088,1081,8
686150.937,9061978.306,10,675335.2173,9072861.952,1088,1082,8
686160.9377,9061978.306,10,675335.2173,9072861.952,1088,1083,8
686170.9383,9061978.306,10,675335.2173,9072861.952,1088,1084,8
686180.939,9061978.306,10,675335.2173,9072861.952,1088,1085,8
686190.9397,9061978.306,10,675335.2173,9072861.952,1088,1086,8
686200.9403,9061978.306,10,675335.2173,9072861.952,1088,1087,8
686210.941,9061978.306,10,675335.2173,9072861.952,1088,1088,8
686220.9417,9061978.306,10,675335.2173,9072861.952,1088,1089,8
686230.9423,9061978.306,10,675335.2173,9072861.952,1088,1090,8
686240.943,9061978.306,10,675335.2173,9072861.952,1088,1091,8
686250.9437,9061978.306,10,675335.2173,9072861.952,1088,1092,8
686260.9443,9061978.306,10,675335.2173,9072861.952,1088,1093,8
686270.945,9061978.306,10,675335.2173,9072861.952,1088,1094,8
686280.9457,9061978.306,10,675335.2173,9072861.952,1088,1095,8
686290.9463,9061978.306,10,675335.2173,9072861.952,1088,1096,8
686300.947,9061978.306,10,675335.2173,9072861.952,1088,1097,8
686310.9477,9061978.306,10,675335.2173,9072861.952,1088,1098,8
686320.9483,9061978.306,10,675335.2173,9072861.952,1088,1099,8
686330.949,9061978.306,10,675335.2173,9072861.952,1088,1100,8
686340.9496,9061978.306,10,675335.2173,9072861.952,1088,1101,8
686350.9503,9061978.306,10,675335.2173,9072861.952,1088,1102,8
686360.951,9061978.306,10,675335.2173,9072861.952,1088,1103,8
686370.9516,9061978.306,10,675335.2173,9072861.952,1088,1104,8
686380.9523,9061978.306,10,675335.2173,9072861.952,1088,1105,8
686390.953,9061978.306,10,675335.2173,9072861.952,1088,1106,8
686400.9536,9061978.306,10,675335.2173,9072861.952,1088,1107,8
686410.9543,9061978.306,10,675335.2173,9072861.952,1088,1108,8
686420.955,9061978.306,10,675335.2173,9072861.952,1088,1109,8
686430.9556,9061978.306,10,675335.2173,9072861.952,1088,1110,8
686440.9563,9061978.306,10,675335.2173,9072861.952,1088,1111,8
686450.957,9061978.306,10,675335.2173,9072861.952,1088,1112,8
686460.9576,9061978.306,10,675335.2173,9072861.952,1088,1113,8
686470.9583,9061978.306,10,675335.2173,9072861.952,1088,1114,8
686480.959,9061978.306,10,675335.2173,9072861.952,1088,1115,8
686490.9596,9061978.306,10,675335.2173,9072861.952,1088,1116,8
686500.9603,9061978.306,10,675335.2173,9072861.952,1088,1117,8
686510.961,9061978.306,10,675335.2173,9072861.952,1088,1118,8
686520.9616,9061978.306,10,675335.2173,9072861.952,1088,1119,8
686530.9623,9061978.306,10,675335.2173,9072861.952,1088,1120,8
686540.963,9061978.306,10,675335.2173,9072861.952,1088,1121,8
686550.9636,9061978.306,10,675335.2173,9072861.952,1088,1122,8
686560.9643,9061978.306,10,675335.2173,9072861.952,1088,1123,8
686570.965,9061978.306,10,675335.2173,9072861.952,1088,1124,8
686580.9656,9061978.306,10,675335.2173,9072861.952,1088,1125,8
686590.9663,9061978.306,10,675335.2173,9072861.952,1088,1126,8
686600.9669,9061978.306,10,675335.2173,9072861.952,1088,1127,8
686610.9676,9061978.306,10,675335.2173,9072861.952,1088,1128,8
686620.9683,9061978.306,10,675335.2173,9072861.952,1088,1129,8
685990.9264,9061968.307,10,675335.2173,9072861.952,1089,1066,8
686000.927,9061968.307,10,675335.2173,9072861.952,1089,1067,8
686010.9277,9061968.307,10,675335.2173,9072861.952,1089,1068,8
686020.9284,9061968.307,10,675335.2173,9072861.952,1089,1069,8
686030.929,9061968.307,10,675335.2173,9072861.952,1089,1070,8
686040.9297,9061968.307,10,675335.2173,9072861.952,1089,1071,8
686050.9303,9061968.307,10,675335.2173,9072861.952,1089,1072,8
686060.931,9061968.307,10,675335.2173,9072861.952,1089,1073,8
686070.9317,9061968.307,10,675335.2173,9072861.952,1089,1074,8
686080.9323,9061968.307,10,675335.2173,9072861.952,1089,1075,8
686090.933,9061968.307,10,675335.2173,9072861.952,1089,1076,8
686100.9337,9061968.307,10,675335.2173,9072861.952,1089,1077,8
686110.9343,9061968.307,10,675335.2173,9072861.952,1089,1078,8
686120.935,9061968.307,10,675335.2173,9072861.952,1089,1079,8
686130.9357,9061968.307,10,675335.2173,9072861.952,1089,1080,8
686140.9363,9061968.307,10,675335.2173,9072861.952,1089,1081,8
686150.937,9061968.307,10,675335.2173,9072861.952,1089,1082,8
686160.9377,9061968.307,10,675335.2173,9072861.952,1089,1083,8
